sn,fault_time,label
SERVER_17008,2020-01-03 11:13:00,2
SERVER_5671,2020-06-13 18:56:00,1
SERVER_6460,2020-05-27 21:46:00,1
SERVER_6365,2020-03-03 03:11:00,2
SERVER_6621,2020-08-21 13:08:00,1
SERVER_17020,2020-01-03 11:05:00,2
SERVER_16967,2020-10-23 22:31:00,2
SERVER_25999,2020-03-04 03:09:00,0
SERVER_5828,2020-10-21 01:52:00,2
SERVER_6386,2020-11-04 19:42:00,1
SERVER_6127,2020-11-22 19:14:00,2
SERVER_5890,2020-01-24 11:54:00,2
SERVER_6230,2020-11-22 19:31:00,1
SERVER_6374,2020-04-07 19:28:00,2
SERVER_4566,2020-05-16 06:21:00,2
SERVER_6802,2020-10-31 01:36:00,2
SERVER_7303,2020-09-15 23:36:00,2
SERVER_4566,2020-05-25 20:25:00,2
SERVER_6802,2020-07-10 17:26:00,2
SERVER_6954,2020-03-12 16:41:00,1
SERVER_26077,2020-07-06 19:33:00,0
SERVER_26097,2020-04-10 17:24:00,0
SERVER_26095,2020-06-29 02:13:00,0
SERVER_26051,2020-07-15 17:18:00,0
SERVER_26053,2020-04-16 10:36:00,0
SERVER_26067,2020-09-06 07:04:00,0
SERVER_26080,2020-09-14 12:42:00,0
SERVER_6951,2020-08-14 07:04:00,2
SERVER_26093,2020-09-03 05:43:00,0
SERVER_26046,2020-09-14 15:06:00,0
SERVER_6884,2020-10-04 03:09:00,2
SERVER_6958,2020-06-02 17:32:00,1
SERVER_26074,2020-03-21 14:50:00,0
SERVER_26032,2020-04-22 13:18:00,0
SERVER_6936,2020-09-21 13:12:00,1
SERVER_7302,2020-08-11 08:41:00,1
SERVER_26041,2020-07-16 14:10:00,0
SERVER_6916,2020-10-05 01:06:00,3
SERVER_7350,2020-11-04 08:51:00,2
SERVER_26218,2020-11-17 15:00:00,0
SERVER_26198,2020-10-15 13:11:00,0
SERVER_17621,2020-10-11 21:46:00,1
SERVER_7267,2020-08-13 22:08:00,1
SERVER_17618,2020-10-16 07:36:00,1
SERVER_26157,2020-10-15 11:17:00,0
SERVER_17534,2020-11-07 18:09:00,2
SERVER_17517,2020-10-13 22:46:00,1
SERVER_26874,2020-11-22 00:37:00,0
SERVER_17533,2020-09-06 17:12:00,2
SERVER_7331,2020-11-15 01:00:00,2
SERVER_7188,2020-10-28 10:47:00,2
SERVER_26882,2020-09-26 02:56:00,0
SERVER_17584,2020-10-26 02:58:00,1
SERVER_26878,2020-10-29 16:02:00,0
SERVER_26182,2020-10-11 20:56:00,0
SERVER_26151,2020-07-21 11:30:00,0
SERVER_17511,2020-11-22 08:40:00,1
SERVER_7295,2020-08-25 23:30:00,1
SERVER_26160,2020-08-06 08:01:00,0
SERVER_17494,2020-09-22 06:37:00,1
SERVER_7353,2020-11-10 09:24:00,2
SERVER_7233,2020-08-04 13:05:00,1
SERVER_7219,2020-08-15 10:47:00,1
SERVER_7240,2020-10-20 21:26:00,1
SERVER_26168,2020-07-31 07:28:00,0
SERVER_17433,2020-10-02 15:45:00,2
SERVER_20585,2020-08-11 01:38:00,2
SERVER_7304,2020-10-17 14:51:00,2
SERVER_26188,2020-09-18 11:48:00,0
SERVER_7353,2020-11-10 09:18:00,2
SERVER_26186,2020-09-18 11:51:00,0
SERVER_7201,2020-08-21 12:46:00,1
SERVER_20586,2020-10-06 18:19:00,1
SERVER_27106,2020-09-04 08:28:00,0
SERVER_17553,2020-10-25 23:32:00,1
SERVER_23040,2020-09-10 15:36:00,1
SERVER_22977,2020-10-09 16:57:00,2
SERVER_8168,2020-07-06 03:00:00,1
SERVER_26535,2020-02-01 18:05:00,0
SERVER_8470,2020-03-13 22:49:00,1
SERVER_13428,2020-09-28 21:03:00,2
SERVER_12979,2020-02-18 13:19:00,1
SERVER_7639,2020-05-08 16:32:00,2
SERVER_8481,2020-03-06 16:22:00,1
SERVER_26388,2020-10-03 17:27:00,0
SERVER_27088,2020-04-29 17:08:00,0
SERVER_13022,2020-06-11 07:37:00,2
SERVER_8208,2020-05-18 12:57:00,2
SERVER_9366,2020-08-29 06:22:00,1
SERVER_9735,2020-09-20 16:06:00,1
SERVER_26529,2020-04-20 03:52:00,0
SERVER_13124,2020-05-12 21:22:00,1
SERVER_26436,2020-02-01 17:25:00,0
SERVER_7776,2020-03-27 01:56:00,2
SERVER_13307,2020-01-31 02:54:00,2
SERVER_13278,2020-01-25 11:17:00,1
SERVER_27433,2020-08-28 04:28:00,0
SERVER_9445,2020-08-11 08:27:00,2
SERVER_10247,2020-03-08 05:00:00,2
SERVER_7735,2020-04-22 17:06:00,2
SERVER_26553,2020-04-08 14:46:00,0
SERVER_13007,2020-06-10 15:28:00,2
SERVER_10351,2020-04-17 17:20:00,1
SERVER_13404,2020-07-14 04:27:00,2
SERVER_8037,2020-06-21 08:14:00,3
SERVER_9165,2020-03-20 16:24:00,2
SERVER_10921,2020-03-30 17:07:00,2
SERVER_8047,2020-09-06 15:58:00,1
SERVER_10203,2020-06-17 20:15:00,2
SERVER_20569,2020-09-28 06:20:00,2
SERVER_10513,2020-11-11 16:47:00,2
SERVER_8573,2020-06-17 10:41:00,1
SERVER_13135,2020-06-01 20:36:00,2
SERVER_8063,2020-08-20 17:33:00,2
SERVER_22926,2020-10-15 16:06:00,1
SERVER_22869,2020-09-27 12:58:00,1
SERVER_8876,2020-07-21 14:02:00,3
SERVER_22945,2020-10-15 04:37:00,1
SERVER_22994,2020-08-20 16:46:00,1
SERVER_9674,2020-09-24 01:09:00,2
SERVER_9649,2020-08-04 21:10:00,1
SERVER_8114,2020-10-09 09:27:00,2
SERVER_9559,2020-01-22 03:31:00,1
SERVER_22879,2020-10-01 17:55:00,2
SERVER_8181,2020-01-14 21:37:00,2
SERVER_9651,2020-02-01 17:44:00,1
SERVER_10341,2020-06-01 01:09:00,1
SERVER_20401,2020-11-23 11:06:00,1
SERVER_9055,2020-08-30 21:36:00,1
SERVER_10144,2020-03-13 18:24:00,2
SERVER_10191,2020-01-21 08:28:00,2
SERVER_8319,2020-07-03 16:45:00,2
SERVER_9732,2020-04-30 02:51:00,2
SERVER_9555,2020-03-05 22:26:00,2
SERVER_13024,2020-06-23 13:29:00,1
SERVER_22860,2020-07-01 22:01:00,1
SERVER_13167,2020-07-23 01:49:00,1
SERVER_9541,2020-10-07 05:03:00,2
SERVER_20258,2020-10-04 00:56:00,2
SERVER_9161,2020-02-24 10:21:00,1
SERVER_13378,2020-05-28 04:12:00,3
SERVER_10224,2020-08-19 20:23:00,2
SERVER_9111,2020-10-07 16:18:00,1
SERVER_9303,2020-02-21 12:04:00,1
SERVER_26552,2020-04-08 19:01:00,0
SERVER_8954,2020-01-29 09:05:00,2
SERVER_9608,2020-10-31 01:51:00,2
SERVER_8806,2020-08-16 08:17:00,2
SERVER_13197,2020-09-17 11:33:00,3
SERVER_26423,2020-02-14 16:11:00,0
SERVER_26649,2020-01-03 03:55:00,0
SERVER_9683,2020-11-23 14:40:00,2
SERVER_10087,2020-01-23 04:51:00,1
SERVER_9307,2020-07-29 09:32:00,2
SERVER_26369,2020-09-01 15:58:00,0
SERVER_26488,2020-02-20 10:08:00,0
SERVER_9642,2020-06-21 15:59:00,2
SERVER_8308,2020-07-29 22:49:00,2
SERVER_8134,2020-05-26 15:30:00,2
SERVER_22862,2020-11-08 01:11:00,1
SERVER_10086,2020-05-05 16:40:00,1
SERVER_27055,2020-06-03 11:06:00,0
SERVER_8851,2020-05-05 02:50:00,2
SERVER_26572,2020-06-15 01:41:00,0
SERVER_9392,2020-06-05 17:51:00,1
SERVER_7820,2020-04-11 00:36:00,1
SERVER_12824,2020-02-25 03:51:00,2
SERVER_10363,2020-07-28 21:24:00,1
SERVER_8754,2020-08-28 15:31:00,1
SERVER_26433,2020-05-03 08:57:00,0
SERVER_9121,2020-01-14 08:20:00,1
SERVER_8705,2020-07-08 12:12:00,2
SERVER_10345,2020-04-15 00:07:00,2
SERVER_9514,2020-05-27 19:04:00,2
SERVER_13450,2020-05-01 05:27:00,2
SERVER_13053,2020-08-30 07:50:00,1
SERVER_27461,2020-09-23 02:57:00,0
SERVER_26285,2020-06-10 14:01:00,0
SERVER_8737,2020-10-24 15:33:00,2
SERVER_9072,2020-11-05 17:01:00,2
SERVER_27413,2020-09-08 14:16:00,0
SERVER_22816,2020-09-20 14:09:00,1
SERVER_10529,2020-11-16 16:26:00,1
SERVER_9188,2020-07-12 16:16:00,1
SERVER_9660,2020-01-25 17:08:00,1
SERVER_10123,2020-07-05 10:41:00,2
SERVER_7949,2020-07-14 20:00:00,2
SERVER_9650,2020-08-28 00:51:00,2
SERVER_13122,2020-07-12 07:54:00,1
SERVER_9667,2020-09-14 19:59:00,2
SERVER_12316,2020-06-15 20:58:00,2
SERVER_10643,2020-09-16 18:02:00,2
SERVER_26477,2020-01-31 21:07:00,0
SERVER_10094,2020-04-02 10:22:00,1
SERVER_8151,2020-05-04 08:31:00,1
SERVER_10146,2020-11-05 07:12:00,2
SERVER_7754,2020-02-04 17:00:00,2
SERVER_10446,2020-11-11 19:43:00,1
SERVER_10104,2020-09-19 14:23:00,2
SERVER_8483,2020-04-04 04:55:00,1
SERVER_9543,2020-07-07 03:36:00,2
SERVER_8041,2020-11-07 15:54:00,1
SERVER_13390,2020-10-23 01:03:00,2
SERVER_8902,2020-06-12 11:31:00,0
SERVER_9366,2020-08-21 13:37:00,2
SERVER_13085,2020-07-16 02:15:00,2
SERVER_9650,2020-08-28 00:47:00,2
SERVER_9635,2020-04-21 14:59:00,1
SERVER_22861,2020-07-29 02:01:00,1
SERVER_9542,2020-10-08 22:28:00,2
SERVER_26557,2020-01-24 01:04:00,0
SERVER_13277,2020-03-27 05:54:00,2
SERVER_9380,2020-02-06 20:47:00,2
SERVER_22919,2020-09-30 15:15:00,1
SERVER_9538,2020-08-01 12:51:00,1
SERVER_8975,2020-07-03 14:11:00,0
SERVER_10271,2020-04-03 03:27:00,2
SERVER_13039,2020-04-17 00:52:00,2
SERVER_10117,2020-09-15 09:39:00,2
SERVER_27060,2020-08-18 19:44:00,0
SERVER_10930,2020-04-25 10:54:00,2
SERVER_7817,2020-05-05 15:41:00,1
SERVER_7752,2020-03-06 14:42:00,1
SERVER_8076,2020-03-12 12:29:00,1
SERVER_8828,2020-02-02 00:13:00,2
SERVER_9652,2020-07-03 18:45:00,1
SERVER_12313,2020-06-14 10:11:00,2
SERVER_10171,2020-04-24 10:11:00,2
SERVER_9070,2020-02-24 09:26:00,2
SERVER_8975,2020-06-14 09:40:00,1
SERVER_8714,2020-05-02 09:47:00,2
SERVER_8426,2020-08-19 14:42:00,3
SERVER_9155,2020-07-23 12:27:00,2
SERVER_8117,2020-01-06 15:55:00,2
SERVER_26528,2020-10-29 17:04:00,0
SERVER_10642,2020-09-13 14:19:00,2
SERVER_10163,2020-04-20 16:42:00,2
SERVER_8005,2020-01-18 10:03:00,1
SERVER_9464,2020-03-23 07:17:00,2
SERVER_8266,2020-06-25 14:13:00,2
SERVER_9307,2020-08-11 02:15:00,0
SERVER_27457,2020-07-16 09:47:00,0
SERVER_9389,2020-10-06 23:56:00,2
SERVER_20146,2020-07-16 01:00:00,2
SERVER_8050,2020-06-19 11:51:00,2
SERVER_10146,2020-08-26 07:24:00,2
SERVER_27094,2020-09-30 06:41:00,0
SERVER_20167,2020-11-03 22:11:00,1
SERVER_26353,2020-09-02 03:52:00,0
SERVER_26629,2020-02-18 13:17:00,0
SERVER_7546,2020-03-21 17:08:00,1
SERVER_22810,2020-07-27 06:40:00,2
SERVER_8224,2020-04-10 15:18:00,2
SERVER_8331,2020-03-01 22:22:00,2
SERVER_7705,2020-06-23 12:19:00,1
SERVER_9518,2020-01-17 14:29:00,2
SERVER_20583,2020-09-22 05:09:00,1
SERVER_7662,2020-04-25 08:11:00,1
SERVER_22840,2020-11-11 03:42:00,1
SERVER_20397,2020-09-05 14:12:00,1
SERVER_7951,2020-11-01 23:45:00,2
SERVER_11026,2020-06-18 11:04:00,1
SERVER_8030,2020-11-15 14:35:00,1
SERVER_8643,2020-05-14 15:26:00,2
SERVER_9367,2020-06-05 03:42:00,2
SERVER_10121,2020-02-29 21:50:00,2
SERVER_9390,2020-11-04 14:25:00,2
SERVER_9069,2020-07-12 13:03:00,2
SERVER_7874,2020-07-18 10:06:00,2
SERVER_20320,2020-10-02 14:03:00,1
SERVER_9380,2020-07-01 09:45:00,3
SERVER_8751,2020-08-27 16:08:00,2
SERVER_8258,2020-09-03 02:03:00,3
SERVER_26469,2020-07-03 12:04:00,0
SERVER_13434,2020-07-28 23:06:00,2
SERVER_13222,2020-04-20 23:06:00,2
SERVER_27416,2020-07-11 21:44:00,0
SERVER_8713,2020-09-26 15:09:00,2
SERVER_23108,2020-11-22 15:59:00,2
SERVER_7706,2020-08-24 07:41:00,1
SERVER_13255,2020-06-23 13:03:00,2
SERVER_8260,2020-02-27 06:54:00,2
SERVER_8215,2020-05-18 01:10:00,1
SERVER_7661,2020-06-09 22:13:00,3
SERVER_8466,2020-07-03 06:03:00,2
SERVER_22917,2020-07-05 18:02:00,1
SERVER_26526,2020-02-07 12:36:00,0
SERVER_9053,2020-01-21 11:24:00,1
SERVER_7547,2020-03-25 09:46:00,2
SERVER_7853,2020-05-31 06:03:00,1
SERVER_7780,2020-10-11 03:23:00,1
SERVER_8496,2020-02-11 19:37:00,3
SERVER_7984,2020-11-14 09:13:00,1
SERVER_10079,2020-04-03 15:15:00,1
SERVER_26405,2020-05-05 15:12:00,0
SERVER_8007,2020-06-01 23:10:00,2
SERVER_7723,2020-03-24 09:33:00,2
SERVER_26338,2020-01-29 13:16:00,0
SERVER_13316,2020-04-04 09:23:00,2
SERVER_10935,2020-03-30 17:35:00,2
SERVER_8452,2020-10-07 10:26:00,3
SERVER_20164,2020-09-17 20:39:00,2
SERVER_9157,2020-05-10 18:07:00,2
SERVER_13483,2020-07-27 15:51:00,1
SERVER_27484,2020-09-10 16:22:00,0
SERVER_9616,2020-08-31 00:56:00,1
SERVER_10861,2020-11-10 05:14:00,2
SERVER_10158,2020-05-12 08:52:00,2
SERVER_22818,2020-09-22 17:49:00,1
SERVER_26523,2020-01-08 08:37:00,0
SERVER_23078,2020-11-09 10:49:00,2
SERVER_23117,2020-09-05 08:09:00,1
SERVER_9120,2020-03-03 21:08:00,2
SERVER_8091,2020-07-12 02:02:00,2
SERVER_22972,2020-10-15 08:15:00,1
SERVER_9643,2020-08-23 02:07:00,2
SERVER_26362,2020-01-29 19:22:00,0
SERVER_7674,2020-04-09 00:10:00,2
SERVER_12982,2020-05-13 09:17:00,2
SERVER_10503,2020-06-24 11:11:00,2
SERVER_7550,2020-05-04 17:53:00,2
SERVER_26255,2020-06-02 13:04:00,0
SERVER_9452,2020-05-21 08:40:00,1
SERVER_10182,2020-05-01 16:06:00,2
SERVER_26391,2020-07-27 23:14:00,0
SERVER_7994,2020-03-21 13:35:00,1
SERVER_10191,2020-06-26 10:50:00,2
SERVER_9363,2020-11-01 09:39:00,2
SERVER_7740,2020-05-18 14:16:00,2
SERVER_13607,2020-03-19 06:41:00,2
SERVER_22905,2020-10-16 17:03:00,2
SERVER_8830,2020-06-19 17:41:00,1
SERVER_12313,2020-06-14 10:07:00,2
SERVER_27082,2020-05-23 03:41:00,0
SERVER_9735,2020-09-12 14:31:00,1
SERVER_22961,2020-11-06 21:14:00,1
SERVER_7970,2020-01-05 08:29:00,1
SERVER_9512,2020-05-20 17:36:00,2
SERVER_9684,2020-06-16 16:29:00,1
SERVER_7544,2020-01-06 19:12:00,2
SERVER_10157,2020-04-22 19:44:00,2
SERVER_10895,2020-02-24 15:02:00,2
SERVER_9559,2020-01-22 01:42:00,2
SERVER_9325,2020-05-17 12:51:00,1
SERVER_10177,2020-05-20 09:03:00,2
SERVER_26261,2020-06-07 11:15:00,0
SERVER_8021,2020-10-28 04:20:00,1
SERVER_13073,2020-10-12 16:03:00,2
SERVER_13091,2020-05-25 06:08:00,2
SERVER_9509,2020-10-11 12:04:00,2
SERVER_27465,2020-08-15 20:00:00,0
SERVER_23096,2020-08-26 14:54:00,1
SERVER_22805,2020-10-18 05:16:00,1
SERVER_13348,2020-07-11 07:06:00,2
SERVER_10156,2020-08-09 19:11:00,2
SERVER_10453,2020-10-22 08:15:00,2
SERVER_7726,2020-06-04 10:26:00,2
SERVER_10336,2020-02-23 14:42:00,2
SERVER_26328,2020-05-21 18:07:00,0
SERVER_22916,2020-08-11 16:27:00,2
SERVER_26380,2020-03-06 12:57:00,0
SERVER_8035,2020-06-02 00:56:00,2
SERVER_10160,2020-10-08 10:28:00,2
SERVER_8344,2020-02-20 19:29:00,1
SERVER_8397,2020-07-25 16:37:00,1
SERVER_8834,2020-06-07 09:13:00,2
SERVER_10261,2020-05-09 13:32:00,2
SERVER_8575,2020-07-21 11:19:00,3
SERVER_23059,2020-10-17 18:11:00,1
SERVER_8176,2020-10-06 15:31:00,2
SERVER_22858,2020-08-20 23:16:00,2
SERVER_9410,2020-10-24 20:18:00,2
SERVER_9626,2020-01-18 14:16:00,2
SERVER_10166,2020-04-14 10:26:00,2
SERVER_7765,2020-05-19 20:47:00,1
SERVER_20522,2020-11-10 19:33:00,1
SERVER_20332,2020-05-29 15:44:00,1
SERVER_7776,2020-04-03 10:18:00,2
SERVER_13440,2020-01-06 22:38:00,2
SERVER_22992,2020-11-11 14:18:00,1
SERVER_7998,2020-11-14 18:08:00,3
SERVER_26411,2020-04-05 20:15:00,0
SERVER_8992,2020-11-21 02:06:00,1
SERVER_8237,2020-02-01 17:39:00,2
SERVER_9325,2020-05-17 10:41:00,2
SERVER_9332,2020-09-23 20:18:00,2
SERVER_8431,2020-05-05 06:06:00,2
SERVER_26259,2020-05-18 18:32:00,0
SERVER_13500,2020-04-23 09:50:00,2
SERVER_7806,2020-05-31 09:07:00,2
SERVER_9602,2020-09-20 13:51:00,1
SERVER_7707,2020-08-25 08:54:00,2
SERVER_20289,2020-11-06 10:00:00,1
SERVER_10518,2020-05-17 16:22:00,1
SERVER_8374,2020-01-19 04:20:00,2
SERVER_7639,2020-05-08 16:36:00,2
SERVER_8241,2020-08-07 01:39:00,2
SERVER_8338,2020-02-03 19:26:00,1
SERVER_8501,2020-03-18 22:46:00,1
SERVER_9571,2020-07-26 14:14:00,2
SERVER_26421,2020-03-21 16:42:00,0
SERVER_13039,2020-04-17 00:49:00,2
SERVER_8316,2020-08-23 21:36:00,2
SERVER_9111,2020-10-07 15:20:00,2
SERVER_8574,2020-09-27 15:35:00,2
SERVER_22967,2020-10-24 10:30:00,1
SERVER_27410,2020-06-28 14:44:00,0
SERVER_10847,2020-03-11 18:39:00,1
SERVER_10488,2020-05-06 13:47:00,2
SERVER_20255,2020-06-06 23:36:00,2
SERVER_22803,2020-08-07 14:09:00,1
SERVER_20325,2020-06-02 13:06:00,1
SERVER_13201,2020-01-28 06:37:00,2
SERVER_10956,2020-03-08 04:39:00,2
SERVER_10121,2020-02-29 22:52:00,2
SERVER_8777,2020-04-09 04:22:00,1
SERVER_20572,2020-08-01 06:18:00,2
SERVER_8388,2020-09-22 12:37:00,1
SERVER_13025,2020-10-30 03:16:00,3
SERVER_26450,2020-07-05 23:27:00,0
SERVER_26282,2020-04-03 14:03:00,0
SERVER_8701,2020-06-20 12:24:00,2
SERVER_13079,2020-03-18 10:15:00,2
SERVER_23058,2020-09-02 05:07:00,1
SERVER_8160,2020-07-24 03:45:00,2
SERVER_13403,2020-05-30 07:51:00,1
SERVER_27073,2020-10-25 03:02:00,0
SERVER_27467,2020-08-09 06:53:00,0
SERVER_10247,2020-05-13 21:45:00,2
SERVER_8115,2020-01-16 23:21:00,2
SERVER_20541,2020-09-12 16:16:00,1
SERVER_13024,2020-08-06 01:43:00,1
SERVER_20288,2020-06-05 07:32:00,1
SERVER_13078,2020-01-27 04:05:00,2
SERVER_8351,2020-10-07 15:36:00,2
SERVER_10952,2020-05-12 21:11:00,2
SERVER_10919,2020-03-30 19:13:00,2
SERVER_9623,2020-03-14 18:15:00,2
SERVER_9104,2020-07-09 22:56:00,2
SERVER_9316,2020-07-01 21:54:00,1
SERVER_8894,2020-04-05 10:42:00,1
SERVER_10090,2020-08-06 17:55:00,2
SERVER_7820,2020-04-10 22:56:00,2
SERVER_8238,2020-05-27 04:42:00,2
SERVER_26524,2020-03-29 12:30:00,0
SERVER_7593,2020-05-31 03:51:00,2
SERVER_10132,2020-03-30 07:21:00,2
SERVER_23113,2020-11-24 08:06:00,2
SERVER_8345,2020-05-12 16:27:00,3
SERVER_9543,2020-07-11 17:50:00,2
SERVER_12208,2020-11-21 04:11:00,1
SERVER_26445,2020-03-17 13:58:00,0
SERVER_26439,2020-03-16 14:43:00,0
SERVER_13375,2020-02-10 16:30:00,3
SERVER_7952,2020-01-12 04:43:00,2
SERVER_10203,2020-07-05 14:09:00,2
SERVER_8923,2020-08-29 09:20:00,2
SERVER_13449,2020-03-31 10:00:00,1
SERVER_9497,2020-05-11 10:58:00,2
SERVER_9123,2020-05-23 17:19:00,1
SERVER_26484,2020-08-24 02:22:00,0
SERVER_8663,2019-12-31 17:38:00,2
SERVER_10242,2020-08-28 20:18:00,2
SERVER_13436,2020-03-28 16:12:00,2
SERVER_10103,2020-04-07 14:06:00,2
SERVER_8965,2020-09-10 21:29:00,2
SERVER_10295,2020-09-19 07:44:00,2
SERVER_9444,2020-03-11 19:06:00,2
SERVER_7534,2020-09-09 01:12:00,3
SERVER_13527,2020-05-27 07:21:00,2
SERVER_13470,2019-12-28 16:03:00,1
SERVER_13509,2020-01-01 11:18:00,1
SERVER_8289,2020-01-08 22:07:00,2
SERVER_10331,2020-09-23 04:39:00,1
SERVER_8347,2020-05-25 13:01:00,2
SERVER_8708,2020-06-25 01:18:00,2
SERVER_22999,2020-11-12 17:32:00,2
SERVER_26355,2020-06-07 00:49:00,0
SERVER_7579,2020-05-12 22:25:00,2
SERVER_13152,2020-04-08 05:01:00,1
SERVER_13193,2020-09-19 05:46:00,2
SERVER_13471,2020-04-20 19:33:00,2
SERVER_10727,2020-07-26 11:13:00,1
SERVER_9027,2020-03-15 00:00:00,2
SERVER_8832,2020-04-11 23:15:00,2
SERVER_9570,2020-07-24 04:56:00,2
SERVER_7870,2020-11-24 20:07:00,2
SERVER_8924,2020-01-12 13:35:00,2
SERVER_26664,2020-02-17 20:40:00,0
SERVER_11016,2020-04-09 06:07:00,2
SERVER_8793,2020-03-22 07:19:00,2
SERVER_26544,2020-09-09 22:54:00,0
SERVER_9163,2020-03-29 02:10:00,2
SERVER_8815,2020-03-19 09:10:00,2
SERVER_27098,2020-09-12 19:10:00,0
SERVER_7809,2020-01-06 03:28:00,1
SERVER_13585,2020-08-24 15:08:00,2
SERVER_8015,2020-01-20 00:55:00,1
SERVER_23054,2020-09-03 07:18:00,1
SERVER_22894,2020-06-19 14:44:00,1
SERVER_26455,2020-04-14 19:58:00,0
SERVER_26415,2020-03-08 19:14:00,0
SERVER_22858,2020-11-07 15:15:00,2
SERVER_22994,2020-08-05 10:00:00,1
SERVER_27429,2020-10-12 05:13:00,0
SERVER_8443,2020-03-12 00:13:00,2
SERVER_26554,2020-01-14 15:13:00,0
SERVER_10246,2020-07-01 02:55:00,2
SERVER_8552,2020-01-25 10:29:00,2
SERVER_8425,2020-04-05 07:51:00,2
SERVER_26515,2020-06-18 18:50:00,0
SERVER_13050,2020-06-23 18:10:00,1
SERVER_27450,2020-08-10 18:44:00,0
SERVER_7559,2020-10-22 06:53:00,2
SERVER_8637,2020-05-06 03:17:00,2
SERVER_26431,2020-01-10 22:42:00,0
SERVER_9364,2020-02-13 14:24:00,2
SERVER_8111,2020-04-26 12:24:00,2
SERVER_8902,2020-06-11 17:21:00,2
SERVER_7726,2020-09-04 12:38:00,1
SERVER_13201,2020-01-26 15:45:00,2
SERVER_9588,2020-02-04 16:24:00,3
SERVER_7620,2020-06-26 22:46:00,2
SERVER_9529,2020-05-03 07:31:00,2
SERVER_10103,2020-03-30 09:35:00,2
SERVER_7625,2020-01-31 20:26:00,2
SERVER_9394,2020-09-29 06:31:00,2
SERVER_13272,2020-09-02 04:42:00,1
SERVER_8905,2020-02-04 10:51:00,3
SERVER_20150,2020-04-03 04:48:00,2
SERVER_8057,2020-10-16 22:14:00,1
SERVER_9192,2020-10-25 16:22:00,2
SERVER_8098,2020-08-30 14:03:00,2
SERVER_11015,2020-10-10 08:19:00,2
SERVER_9312,2020-10-29 13:57:00,2
SERVER_13019,2020-01-08 23:02:00,2
SERVER_10261,2020-05-14 14:31:00,2
SERVER_13347,2020-05-09 15:35:00,1
SERVER_23060,2020-09-17 12:45:00,2
SERVER_10356,2020-02-11 19:08:00,1
SERVER_26499,2020-01-17 12:46:00,0
SERVER_9118,2020-02-27 23:08:00,3
SERVER_13501,2020-02-22 03:54:00,2
SERVER_13412,2020-04-12 07:57:00,3
SERVER_9164,2020-04-15 08:39:00,2
SERVER_26228,2020-05-24 19:38:00,0
SERVER_9004,2020-04-12 12:07:00,2
SERVER_9738,2020-11-02 19:36:00,2
SERVER_8432,2020-01-27 03:39:00,2
SERVER_13219,2020-08-15 22:51:00,2
SERVER_9154,2019-12-31 16:53:00,2
SERVER_8910,2020-05-04 04:01:00,2
SERVER_13387,2020-11-21 21:52:00,1
SERVER_7606,2020-09-09 11:07:00,2
SERVER_9553,2020-06-25 06:33:00,3
SERVER_8186,2020-08-19 12:16:00,2
SERVER_8903,2020-07-23 11:52:00,2
SERVER_13156,2020-11-05 14:28:00,2
SERVER_10189,2020-05-12 22:31:00,2
SERVER_9020,2020-03-05 03:37:00,3
SERVER_8665,2020-10-16 21:33:00,2
SERVER_26495,2020-05-20 13:47:00,0
SERVER_12932,2020-05-14 17:59:00,2
SERVER_7876,2020-02-21 11:12:00,1
SERVER_8086,2020-01-04 13:45:00,2
SERVER_8915,2020-06-18 10:56:00,1
SERVER_20416,2020-06-11 05:49:00,2
SERVER_23052,2020-09-02 14:24:00,1
SERVER_27418,2020-10-14 08:28:00,0
SERVER_8302,2020-05-10 16:27:00,2
SERVER_26263,2020-11-18 21:45:00,0
SERVER_8494,2020-06-26 13:52:00,2
SERVER_10919,2020-03-31 05:24:00,2
SERVER_8422,2020-02-28 22:56:00,3
SERVER_8951,2019-12-29 18:00:00,2
SERVER_8853,2020-07-12 00:47:00,2
SERVER_26458,2020-04-14 21:33:00,0
SERVER_9629,2020-04-18 07:45:00,1
SERVER_26257,2020-04-23 13:24:00,0
SERVER_26267,2020-04-05 05:27:00,0
SERVER_8252,2020-07-26 01:48:00,2
SERVER_26375,2020-02-11 01:11:00,0
SERVER_7747,2020-01-17 15:18:00,2
SERVER_8448,2020-03-02 08:03:00,1
SERVER_10157,2020-04-22 18:44:00,2
SERVER_9054,2020-01-21 17:02:00,1
SERVER_10106,2020-07-23 20:22:00,0
SERVER_26453,2020-02-25 15:45:00,0
SERVER_8573,2020-09-09 20:28:00,1
SERVER_9388,2020-01-09 16:58:00,2
SERVER_13418,2020-03-16 02:57:00,2
SERVER_20260,2020-06-19 07:35:00,2
SERVER_10198,2020-05-24 11:45:00,1
SERVER_8152,2019-12-29 19:49:00,2
SERVER_10500,2020-04-29 17:30:00,1
SERVER_8109,2020-09-24 13:23:00,1
SERVER_9593,2020-09-10 01:17:00,2
SERVER_13477,2020-11-17 06:25:00,2
SERVER_20540,2020-11-10 17:53:00,1
SERVER_26392,2020-04-10 09:58:00,0
SERVER_8729,2020-04-23 04:45:00,2
SERVER_8845,2020-11-13 12:57:00,2
SERVER_8576,2020-08-10 08:07:00,2
SERVER_8043,2020-10-22 16:37:00,2
SERVER_7754,2020-02-15 12:50:00,1
SERVER_10270,2020-05-22 21:27:00,2
SERVER_8553,2020-06-07 03:06:00,2
SERVER_11020,2020-03-09 08:31:00,1
