sn,server_model,fault_time,label,msg_text,pred
SERVER_21995,SM83,2020-02-21 02:12:00,1,"["" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C""]",1
SERVER_22378,SM83,2020-04-02 02:11:00,1,"["" System Boot Initiated | Initiated by power up | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C""]",0
SERVER_22061,SM83,2020-07-24 09:14:00,1,"["" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted""]",1
SERVER_22414,SM83,2020-07-27 06:46:00,1,"["" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C""]",1
SERVER_21594,SM83,2020-02-18 05:20:00,1,"["" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_22118,SM83,2020-08-13 08:11:00,1,"["" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" System Boot Initiated | Initiated by warm reset | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C""]",1
SERVER_21730,SM83,2020-07-23 23:15:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_22041,SM83,2020-05-12 16:10:00,1,"["" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted""]",1
SERVER_21832,SM83,2020-06-26 19:43:00,1,"["" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" OEM CPU0 MCERR |  | Asserted"", "" OEM CPU0 CATERR |  | Asserted"", "" Watchdog 2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller/Coprocessor #0x3b | Transition to Running | Asserted""]",1
SERVER_21866,SM83,2020-05-05 15:16:00,1,"["" Unknown CPU0 MCERR |  | Asserted"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 CATERR |  | Asserted""]",1
SERVER_22371,SM83,2020-06-26 05:20:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" OEM CPU0 CATERR |"", "" Unknown CPU0 MCERR |  | Asserted"", "" OEM CPU0 MCERR |"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_21933,SM83,2020-06-16 09:16:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_22158,SM83,2020-02-01 09:17:00,1,"["" OEM CPU0 MCERR |  | Asserted"", "" OEM CPU0 CATERR |  | Asserted""]",1
SERVER_21625,SM83,2020-02-03 19:40:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_21596,SM83,2020-09-08 22:26:00,1,"["" Unknown CPU0 MCERR |  | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by warm reset | Asserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_21987,SM83,2020-11-15 21:06:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_21794,SM83,2020-05-26 08:41:00,1,"["" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Microcontroller #0xff |  | Deasserted""]",1
SERVER_22053,SM83,2020-01-06 02:41:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_22051,SM83,2020-01-02 04:17:00,1,"["" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_22609,SM85,2020-08-26 17:11:00,1,"["" Processor CPU0_Status |  | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status |  | Deasserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted""]",0
SERVER_22639,SM85,2020-07-09 16:50:00,1,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_22632,SM85,2020-10-13 01:41:00,1,"["" Processor CPU0_Status |  | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",1
SERVER_22585,SM85,2020-08-18 10:54:00,1,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",0
SERVER_22690,SM87,2020-10-28 00:55:00,1,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted""]",0
SERVER_23945,SM92,2020-10-22 16:15:00,1,"["" Memory #0x87 | Correctable ECC | Asserted"", "" Processor CPU_CATERR |  | Asserted"", "" Memory #0x87 | Uncorrectable ECC | Asserted"", "" System Boot Initiated #0xb8 | Initiated by warm reset | Asserted"", "" System Firmware Error #0x9e | Unknown Error | Asserted"", "" OEM record c1 | 001c4c | 301c30000000""]",2
SERVER_23449,SM92,2020-05-03 12:45:00,1,"["" Unknown Chassis_control |  | Asserted"", "" Power Unit Power Unit | Power off/down | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System Boot Initiated #0xb8 | Initiated by warm reset | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU_CATERR |  | Asserted"", "" Processor CPU_CATERR | IERR | Asserted""]",0
SERVER_24731,SM100,2020-02-24 11:07:00,1,"["" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature Temp_DIMM_DEF | Upper Critical going high | Asserted | Reading 94 &gt; Threshold 86 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 108 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 116 &lt; Threshold 1 degrees C"", "" Temperature DIMMG1_Temp | Upper Critical going high | Asserted | Reading 85 &gt; Threshold 85 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -68 &lt; Threshold 1 degrees C"", "" Temperature DIMMG0_Temp | Upper Critical going high | Asserted | Reading 94 &gt; Threshold 85 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 80 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 72 &lt; Threshold 1 degrees C"", "" Temperature DIMMG0_Temp | Upper Critical going high | Deasserted | Reading -54 &gt; Threshold 85 degrees C"", "" Temperature DIMMG1_Temp | Upper Critical going high | Deasserted | Reading -63 &gt; Threshold 85 degrees C"", "" Temperature Temp_DIMM_DEF | Upper Critical going high | Asserted | Reading 90 &gt; Threshold 86 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -76 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 112 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 104 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -44 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -36 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 28 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 36 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 72 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 64 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -4 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -12 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 104 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 96 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -84 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -56 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -48 &lt; Threshold 1 degrees C"", "" Temperature Temp_DIMM_KLM | Upper Critical going high | Asserted | Reading 101 &gt; Threshold 86 degrees C"", "" Temperature Temp_DIMM_KLM | Upper Critical going high | Deasserted | Reading 40 &gt; Threshold 86 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 124 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 60 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -28 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -20 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 4 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -76 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -84 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -88 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -80 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 52 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -16 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading -24 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 48 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 56 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 24 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 84 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 92 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Deasserted | Reading 44 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Deasserted | Reading 36 &lt; Threshold 1 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading -104 &lt; Threshold 1 degrees C""]",0
SERVER_24829,SM100,2020-06-02 12:21:00,1,"["" Unknown Chassis_control |  | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" System ACPI Power State #0x7d | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR |  | Asserted"", "" Processor CPU_CATERR | Uncorrectable machine check exception | Asserted"", "" System ACPI Power State #0x7d | S0/G0: working | Asserted""]",0
SERVER_24693,SM100,2020-04-07 02:39:00,1,"["" Processor CPU_CATERR | Uncorrectable machine check exception | Asserted"", "" Processor CPU_CATERR | IERR | Asserted"", "" System ACPI Power State #0x7d | S4/S5: soft-off | Asserted"", "" System ACPI Power State #0x7d | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Unknown Chassis_control |  | Asserted"", "" Processor CPU_CATERR | IERR | Deasserted""]",0
SERVER_24814,SM100,2020-10-08 18:50:00,1,"["" Event Logging Disabled SEL_Status | Log area reset/cleared | Asserted"", "" OEM record d0 | 001c4c | 200002a80200"", "" Microcontroller/Coprocessor #0x8c | Device Enabled | Asserted"", "" Microcontroller #0x8c | Device Enabled | Asserted"", "" Power Supply PS4_Status | Presence detected | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" Power Supply PS3_Status | Presence detected | Asserted"", "" Drive Slot NVMeSSD_3 | Drive Present | Asserted"", "" Drive Slot NVMeSSD_1 | Drive Present | Asserted"", "" Drive Slot NVMeSSD_2 | Drive Present | Asserted"", "" Drive Slot / Bay NVMeSSD_3 | Drive Present | Asserted"", "" Drive Slot / Bay NVMeSSD_0 | Drive Present | Asserted"", "" Drive Slot NVMeSSD_0 | Drive Present | Asserted"", "" Drive Slot / Bay NVMeSSD_2 | Drive Present | Asserted"", "" Drive Slot / Bay NVMeSSD_1 | Drive Present | Asserted"", "" System ACPI Power State #0x7d | S4/S5: soft-off | Asserted"", "" Unknown Chassis_control |  | Asserted"", "" System ACPI Power State #0x7d | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU_Core_Error | Configuration Error | Asserted"", "" OEM record c2 | 001c4c | 00000c000a11""]",0
SERVER_24981,SM103,2020-08-07 08:50:00,1,"["" System ACPI Power State #0xc1 | S4/S5: soft-off | Asserted"", "" System ACPI Power State #0xc1 | S0/G0: working | Asserted"", "" System Boot Initiated #0xe0 | Initiated by warm reset | Asserted"", "" Processor CPU_CATERR | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted""]",0
SERVER_14676,SM14,2020-11-11 17:10:00,1,"["" Memory MEM_CHD0_Status | Correctable ECC | Asserted"", "" OS Critical Stop OS_Status | OS graceful shutdown | Asserted"", "" System ACPI Power State Power_Status | Legacy OFF state | Asserted""]",2
SERVER_102,SM6,2020-03-06 02:22:00,1,"["" Processor CPU2 Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated SysRestart | System Restart | Asserted"", "" Processor CPU2 Status | Uncorrectable machine check exception | Deasserted""]",1
SERVER_1750,SM16,2020-02-28 14:03:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_2491,SM16,2020-05-04 21:10:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_14601,SM16,2020-02-02 22:27:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_15209,SM16,2020-06-20 13:54:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_1930,SM16,2020-04-06 00:59:00,1,"["" Processor CPU_CATERR | State Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Unknown #0x17 |  | Asserted"", "" Unknown #0x17 |"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_15721,SM16,2020-04-02 16:41:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0xc5 |  | Asserted"", "" OEM record c1 | 000000 | 0600c0a80101""]",0
SERVER_1814,SM16,2020-05-07 11:44:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_2085,SM19,2020-05-09 18:43:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted""]",0
SERVER_1666,SM13,2020-05-31 01:11:00,1,"["" Watchdog 2 IPMI_Watchdog | Timer expired | Asserted"", "" Watchdog2 IPMI_Watchdog | Timer expired | Asserted""]",3
SERVER_26087,SM17,2020-07-05 02:21:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",0
SERVER_6580,SM22,2020-05-23 04:41:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | Legacy OFF state | Asserted"", "" System ACPI Power State ACPI_PWR_Status | Legacy ON state | Asserted"", "" System Event | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OEM record c1 | 000000 | 0600c0a80101"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_25781,SM23,2020-06-28 00:46:00,0,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0xc5 |  | Asserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted""]",1
SERVER_26008,SM23,2020-07-03 12:48:00,0,"["" Button Button_Pressed | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Microcontroller/Coprocessor BMC_Boot_Up | Device Enabled | Asserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
